dialogue_id,game,text,speaker,utterance_idx,is_effective,is_positive
1010,commonsense," This is the present state of the game



                    ________  ________  __    __  ________
                   |        \|        \|  \  |  \|        \
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$
                      | $$   | $$__     \$$\/  $$   | $$
                      | $$   | $$  \     >$$  $$    | $$
                      | $$   | $$$$$    /  $$$$\    | $$
                      | $$   | $$_____ |  $$ \$$\   | $$
                      | $$   | $$     \| $$  | $$   | $$
                       \$$    \$$$$$$$$ \$$   \$$    \$$
              __       __   ______   _______   __        _______
             |  \  _  |  \ /      \ |       \ |  \      |       \
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$

Welcome to TextWorld! You find yourself in a messy house. Many things are not in their usual location. Let's clean up this place. Once you are done, this little house is going to be spick and span! Look for anything that is out of place and put it away in its proper location.

-= Bathroom =-
You're now in the bathroom.

You can make out an opened shower nearby. Empty! What kind of nightmare TextWorld is this? You can make out a toilet. The toilet is white. But the thing is empty. Were you looking for a sink? Because look over there, it's a sink. The sink is usual. But there isn't a thing on it. You scan the room for a towel rail, and you find a towel rail. Does this look like anything mentioned in the instructions? The towel rail is normal. But there isn't a thing on it.

There is an exit to the north. Don't worry, there is no door.

these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,0,1
1010,commonsense, go north,assistant,1,2,1
1010,commonsense," This is the present state of the game

-= Laundry Room =-
You've just shown up in a laundry room.

You see a washing machine. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. The washing machine is empty! What a waste of a day! You make out a suspended shelf. The suspended shelf is normal. On the suspended shelf you make out a dirty red skirt. You can make out a bench. The bench is w. On the bench you can see a dirty purple T-shirt.

You need an exit without a door? You should try going south.

<score>
0
</score><moves>
1
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,0,1
1010,commonsense, examine skirt,assistant,3,2,1
1010,commonsense," This is the present state of the game
The dirty red skirt is expensive looking.

<score>
0
</score><moves>
2
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,0,1
1010,commonsense, take skirt,assistant,5,2,1
1010,commonsense," This is the present state of the game
You take the dirty red skirt from the suspended shelf.

<score>
0
</score><moves>
3
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,0,1
1010,commonsense, go south,assistant,7,2,1
1010,commonsense," This is the present state of the game

-= Bathroom =-
You're now in the bathroom.

You can make out an opened shower nearby. Empty! What kind of nightmare TextWorld is this? You can make out a toilet. The toilet is white. But the thing is empty. Were you looking for a sink? Because look over there, it's a sink. The sink is usual. But there isn't a thing on it. You scan the room for a towel rail, and you find a towel rail. Does this look like anything mentioned in the instructions? The towel rail is normal. But there isn't a thing on it.

There is an exit to the north. Don't worry, there is no door.

<score>
0
</score><moves>
4
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,0,1
1010,commonsense, put skirt on bench,assistant,9,2,1
1010,commonsense," This is the present state of the game
You can't see any such thing.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,0,1
1010,commonsense, examine bench,assistant,11,2,1
1010,commonsense," This is the present state of the game
You can't see any such thing.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,12,0,1
1010,commonsense, put skirt on bench,assistant,13,2,1
1010,commonsense," This is the present state of the game
You can't see any such thing.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,14,0,1
1010,commonsense, go north,assistant,15,2,1
1010,commonsense," This is the present state of the game

-= Laundry Room =-
You've just shown up in a laundry room.

You see a washing machine. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. The washing machine is empty! What a waste of a day! You make out a suspended shelf. The suspended shelf is normal. But there isn't a thing on it. You can make out a bench. The bench is w. On the bench you can see a dirty purple T-shirt.

You need an exit without a door? You should try going south.

<score>
0
</score><moves>
5
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,16,0,1
1010,commonsense, take t-shirt,assistant,17,2,1
1010,commonsense," This is the present state of the game
You take the dirty purple T-shirt from the bench.

<score>
0
</score><moves>
6
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,18,0,1
1010,commonsense, go south,assistant,19,2,1
1010,commonsense," This is the present state of the game

-= Bathroom =-
You're now in the bathroom.

You can make out an opened shower nearby. Empty! What kind of nightmare TextWorld is this? You can make out a toilet. The toilet is white. But the thing is empty. Were you looking for a sink? Because look over there, it's a sink. The sink is usual. But there isn't a thing on it. You scan the room for a towel rail, and you find a towel rail. Does this look like anything mentioned in the instructions? The towel rail is normal. But there isn't a thing on it.

There is an exit to the north. Don't worry, there is no door.

<score>
0
</score><moves>
7
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,20,0,1
1010,commonsense, put skirt on bench,assistant,21,2,1
1010,commonsense," This is the present state of the game
You can't see any such thing.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,22,0,1
1010,commonsense, put t-shirt on bench,assistant,23,2,1
1010,commonsense," This is the present state of the game
You can't see any such thing.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,24,0,1
1010,commonsense, go north,assistant,25,2,1
