dialogue_id,game,text,speaker,utterance_idx,is_positive
28340,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First, it would be good if you could take a trip west. And then, retrieve the coin from the floor of the scullery. Once that's all handled, you can stop!

-= Pantry =-
You arrive in a pantry. An ordinary one.



You need an unblocked exit? You should try going west.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,1,1
28340,coin_collector,goto west,assistant,2,2
28340,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,3,0
28340,coin_collector,take west,assistant,4,2
28340,coin_collector," This is the present state of the game
You must name something more substantial.


<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,5,0
28340,coin_collector,go west,assistant,6,3
28340,coin_collector," This is the present state of the game

-= Scullery =-
Fancy seeing you here. Here, by the way, being the scullery. You begin to take stock of what's here.



There is an exit to the east. Don't worry, it is unblocked.

There is a coin on the floor.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,7,1
28340,coin_collector,pick up coin,assistant,8,3
30042,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

It's time to explore the amazing world of TextWorld! Here is your task for today. Your first objective is to try to move south. Then, recover the coin from the floor of the kitchenette. Alright, thanks!

-= Attic =-
Well how about that, you are in a place we're calling an attic.



There is an unblocked exit to the south.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,1,1
30042,coin_collector,move south,assistant,2,2
30042,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,3,0
30042,coin_collector,move south,assistant,4,2
30042,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,5,1
30042,coin_collector,move south,assistant,6,2
30042,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,7,1
30042,coin_collector,move south,assistant,8,2
30042,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
4
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,9,1
30042,coin_collector,move south,assistant,10,2
30042,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
5
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,11,1
30042,coin_collector,move south,assistant,12,2
30042,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
6
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,13,0
30042,coin_collector,move south,assistant,14,2
30042,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
7
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,15,0
30042,coin_collector,get coin,assistant,16,2
30042,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,17,0
30042,coin_collector,Coin Collector,assistant,18,2
30042,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,19,0
30042,coin_collector,"ve entered a kitchenette!

There",assistant,20,2
30042,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,21,0
30042,coin_collector,south,assistant,22,2
30042,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,23,0
30042,coin_collector,move south,assistant,24,2
30042,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,25,0
30042,coin_collector,move south,assistant,26,2
30042,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
8
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,27,1
30042,coin_collector,move south,assistant,28,2
30042,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
9
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,29,1
30042,coin_collector,pick up coin,assistant,30,2
30042,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,31,0
30042,coin_collector,pick up coin,assistant,32,2
30042,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,33,0
30042,coin_collector,"This is the present state of the game

                    _",assistant,34,2
30042,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,35,0
30042,coin_collector,look,assistant,36,2
30042,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,37,0
30042,coin_collector,go south,assistant,38,2
30042,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,39,0
30042,coin_collector,,assistant,40,2
30042,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,41,0
30042,coin_collector,,assistant,42,2
30042,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,43,0
30042,coin_collector,move south,assistant,44,2
30042,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
10
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,45,0
30042,coin_collector,,assistant,46,2
30042,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,47,0
30042,coin_collector,"You found a shiny penny! It's worth 1 coin.

               ",assistant,48,2
30042,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,49,0
30042,coin_collector,"s yours!

<score>
1
</score><moves>
10
</moves>

 Choose you",assistant,50,2
45422,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is your task for today. First off, if it's not too much trouble, I need you to head north. Then, recover the coin from the floor of the bar. And once you've done that, you win!

-= Closet =-
This is going to sound unbelievable, but you've just entered a closet.



You need an unguarded exit? You should try going north.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,1,1
